id_tweet;content;sum_rt_reply_like;mark
9,75355E+17;avoiding the snow so caught up with thevoice person kylie a brilliant mentor as ever for team person and i loved lucys performance of gravity ;3;
9,75353E+17;its never happened to me before but i think if i walked into a room and person was standing there waiting to greet me id probably faint! : ;3;
9,75316E+17;yo person version of jolene is flippin dope!!!!!!!!! you killin them out here! person love seeing your cameos on screen lol. so so proud! everyone please check it if you aint seen it already ;7;
9,75296E+17;ive wondered if it was toms decision to work with kylie during the knockouts or whether it was the decision of someone else...great decision though. thevoice ;1;
9,75195E+17;i am happy both person and person made it thru semifinals representing and respectively. they both sung their hearts out giving us two of the most heartfelt perfs in this seasons kos. ;4;
9,75164E+17;im genuinely gutted person left thevoice tonight. youve been my favourite the whole way through. a wonderful singer but also a wonderful role model. 100 yourself and completely unapologetic. its admirable. cant wait to see what the future holds for you!! ;4;
9,7516E+17;person absolutely gorgeous outfit on tonights show! ;0;
9,7584E+17;well person  you may have an exciting offer coming your way next year! ;4;
9,75803E+17;ive been nominated for person the 2018 person !! can i count on your vote my lovelies? you remember the drill... its just like you click you choose youre done!  ;11;
9,7579E+17;looking to do something unusual this friday? get tickets now for an adults only event person where you can meet your fav celebs have a few drinks and take loads of including person in chair! get tickets here  ;3;
9,75773E+17;person stunning on the the voice wearing dorrane ;4;
9,75766E+17;one for the diary: may 1st at person weve a cracking preview for you from the utter fabulousness that is jordan gray talldarkfriend. cant help think this is the very definition of unmissable. ;11;
9,75752E+17;in case you missed it... me on thevoice as person guest mentor with the lovely person last saturday ;9;
9,75751E+17;we loved it person person thevoice amazing to see our feastival headliners past and present come together on ;2;
9,75718E+17;absolutely stellar performance by music student person last weekend on the catch her rendition of believer by person here: . best of luck in the semifinals lauren!  ;9;
9,75705E+17;any talented singers in tonight get down to person for your chance to be auditioned for the voice tv show. from 710pm. call 07808660433 to book your slot. ;2;
9,75832E+17;well u know its like icecream some people are lactose intolerant actually howling laughing hahahaa love will so much thevoice person ;1;
9,75814E+17;just catching up on person im sooooo happy you got through! smashed it! and you looked absolutely stunning! xx ;0;
9,75791E+17;person thevoice putting a bit of gangsta to a great olly murs song! gotta love the words ;1;
9,75775E+17;i wonder what show will take its place?! or can you do earlier please? person : ;0;
9,75766E+17;thisisme has a very strong message and person you delivered the message not only with your voice but emotionally as well. saw person comment on your video that itself is a seal of approval . i think you are the most improved act in person ;6;
9,75714E+17;voice uk champion mo jamil hits out at paloma faith  via person l agree with speakin about and paloma has been in the music industry longer than you shes right knows what shes talking about calm down mo ;1;
9,75643E+17;reigning champ person will be live in studio from 4pm today on person see you on the telly  ;2;
9,75611E+17;you person were amazing on with person so inspiring and lovely! pic.twitter.comnjuy2iytvq ;3;
9,75537E+17;jolene is one of my favouriteeeeee country songs omg! this girl just stole my person is sickkkkk! ;7;
9,75528E+17;havent cried once during the voice that was until lucy!!! i just didnt see it coming! wow! wow! wow! thevoice ;3;
9,76208E+17;amazing 300000 views on my thevoice blind audition with this fabulous person piece ;13;
9,76203E+17;todayimallergicto current coaches for dreadful decisions especially not putting through person person and person to the final! xxxx ;3;
9,76178E+17;have you ever seen person and person in the same room? for the avoidance of doubt hasnt actually been replaced by fast  furious 5. moves to 7pm snts slot followed by a repeat of couldnt make this stuff up ;0;
9,76167E+17;currently listening to this fantastic tune...we cant get enough! classic person ;0;
9,76163E+17;are you a person fan? shes starring in the new advert for person keep your eye out on saturday 24th march during itvs the voice. ;1;
9,7607E+17;amazing to see two members of the solent family featured on the latest episode of skip to 3:30 to see honorary doctorate person mentor music student and current competitor person ;10;
9,7622E+17;just catching up on thevoice is an actual star ;1;
9,76053E+17;my girl person smashing person believer all over the place! ;8;
9,76584E+17;person voice is something else ;0;
9,76564E+17;everyone shout we visited person old primary school today and the kids were super cool. team person and kirby all the way. thevoice ;7;
9,76553E+17;dont forget you can win tickets to see me perform live at thevoice semi final on 31st march by preordering my album evolve at the official store! ;11;
9,76546E+17;i dont think thevoice has seen this please check it out  ;0;
9,76542E+17;person thankyou for having me back ;1;
9,76528E+17;person inspired a lot of people through her song and you are too on thevoice this is exactly why your performance is noticed and noted by keala ;0;
9,76521E+17;ahhhhh!  person 2018. saturday 7pm on person and person ;15;
9,76462E+17;its absolutely fantastic to see person a in on the latest episode of have you been watching lauren in the competition so far?  ;0;
9,76458E+17;i love person he cracks me up!!!! saying some will like her some wont shes like ice cream as good as ice cream is some people are just lactose intolerant tom cracking up!! love it!! person thevoice ;4;
9,76425E+17;thank you person for taking the time time to see some of us in school today  it was a pleasure seeing you perform! good luck for the rest of the voice competition with team person ;11;
9,76915E+17;take it from person all the feels are guaranteed on this saturday 7pm person  person ;6;
9,76908E+17;i just adore fashion and beauty so it was fabulous to be interviewed by the lovely london stylist person read the article here  ;11;
9,76891E+17;im so happy to announce that the amazing person from will be performing at my homecoming show on saturday 28th april 2018. tickets on sale in an hour. ;11;
9,76877E+17;person please can i have a follow ;3;
9,76862E+17;retweeted the voice uk thevoiceuk: ahhhhh!  person 2018. saturday 7pm on person and person  ;1;
9,76844E+17;has been nominated for a person person person person person ;4;
9,76821E+17;wishing the best of luck to everyone whos taking part in the first round of auditions for thevoice at the college today! we hope to see you all on our screens very soon ;4;
9,76816E+17;i live for how cute the friendship between person and person is. they need to do a duet! ;0;
9,76894E+17;im very happy to announce that the awesome person from will be performing at my homecoming show on saturday 28th april. jake will be joining me and person from tickets on sale tonight. xx ;10;
9,76881E+17;auditions for thevoice are on tomorrow at person  ;0;
9,76833E+17;good choice in lucy by person knockouts ;0;
